order_date,customer_id,region,category,sales
15-10-2016,LS-16975,Central,Office Supplies,4.464
15-10-2016,LS-16975,Central,Office Supplies,3.96
30-07-2017,RW-19630,West,Office Supplies,715.64
03-12-2017,RD-19720,West,Furniture,268.704
03-12-2017,RD-19720,West,Office Supplies,21.92
03-12-2017,RD-19720,West,Office Supplies,48.72
03-12-2017,RD-19720,West,Furniture,205.666
28-04-2017,RB-19570,Central,Furniture,30.344
25-08-2018,JE-15715,East,Office Supplies,25.696
17-06-2018,SR-20740,East,Technology,3404.5
17-06-2018,SR-20740,East,Technology,101.34
20-11-2016,PO-19195,East,Furniture,344.372
04-09-2018,JK-16120,Central,Office Supplies,30.384
04-07-2016,JP-16135,West,Office Supplies,22.848
15-09-2018,Dp-13240,East,Office Supplies,38.62
15-09-2018,Dp-13240,East,Technology,59.98
13-03-2018,JB-16000,East,Office Supplies,174.3
24-09-2018,PP-18955,South,Technology,383.96
24-09-2018,PP-18955,South,Office Supplies,15.57
13-08-2017,RF-19840,South,Office Supplies,22.32
13-08-2017,RF-19840,South,Office Supplies,103.6
20-11-2018,KH-16330,East,Technology,2.97
20-11-2018,KH-16330,East,Technology,569.99
20-11-2018,KH-16330,East,Furniture,50.97
25-07-2018,EM-14200,Central,Furniture,298.116
25-03-2017,DK-12835,East,Office Supplies,59.52
15-07-2017,MC-17425,West,Furniture,230.28
15-07-2017,MC-17425,West,Office Supplies,105.52
17-08-2018,RW-19540,West,Office Supplies,23.36
17-08-2018,RW-19540,West,Technology,71.976
17-08-2018,RW-19540,West,Office Supplies,8.56
17-08-2018,RW-19540,West,Office Supplies,13.92
17-08-2018,RW-19540,West,Office Supplies,2518.29
17-08-2018,RW-19540,West,Office Supplies,540.57
17-08-2018,RW-19540,West,Office Supplies,221.056
14-12-2017,DS-13180,West,Furniture,81.424
14-12-2017,DS-13180,West,Office Supplies,134.8
25-12-2018,GA-14725,Central,Office Supplies,39.582
25-12-2018,GA-14725,Central,Office Supplies,44.688
25-12-2018,GA-14725,Central,Office Supplies,31.744
25-12-2018,GA-14725,Central,Office Supplies,40.98
25-12-2018,GA-14725,Central,Office Supplies,3.168
01-03-2015,SC-20380,Central,Office Supplies,18.84
01-03-2015,SC-20380,Central,Furniture,362.25
01-03-2015,SC-20380,Central,Furniture,63.552
01-03-2015,SC-20380,Central,Office Supplies,129.552
19-11-2016,KD-16345,East,Office Supplies,5.984
19-11-2016,KD-16345,East,Technology,861.76
01-04-2015,KH-16330,East,Office Supplies,66.96
01-04-2015,KH-16330,East,Office Supplies,6.24
05-10-2018,GG-14650,West,Furniture,435.168
05-10-2018,GG-14650,West,Office Supplies,14.9
05-10-2018,GG-14650,West,Office Supplies,15.8
05-10-2018,GG-14650,West,Furniture,72.9
05-10-2018,GG-14650,West,Furniture,206.352
05-10-2018,GG-14650,West,Technology,7.992
18-11-2018,JS-15685,South,Office Supplies,81.36
18-11-2018,JS-15685,South,Office Supplies,20.232
18-11-2018,JS-15685,South,Office Supplies,389.056
18-11-2018,JS-15685,South,Office Supplies,20.736
18-11-2018,JS-15685,South,Office Supplies,41.472
23-03-2016,BP-11095,West,Office Supplies,33.36
10-10-2017,CC-12610,West,Furniture,90.882
10-10-2017,CC-12610,West,Technology,15.992
10-10-2017,CC-12610,West,Furniture,120.784
16-08-2016,SP-20860,East,Technology,519.792
16-08-2016,SP-20860,East,Technology,31.176
16-08-2016,SP-20860,East,Office Supplies,10.368
16-08-2016,SP-20860,East,Office Supplies,2.724
16-08-2016,SP-20860,East,Furniture,254.352
16-08-2016,SP-20860,East,Office Supplies,3.762
16-08-2016,SP-20860,East,Office Supplies,10.272
31-05-2015,JK-15625,South,Technology,659.97
31-05-2015,JK-15625,South,Technology,113.73
27-08-2016,CC-12100,West,Office Supplies,5.104
03-01-2015,DP-13000,Central,Office Supplies,16.448
10-09-2015,SF-20065,East,Office Supplies,81.92
10-09-2015,SF-20065,East,Furniture,254.9
22-01-2018,EH-13765,Central,Office Supplies,15.12
22-01-2018,EH-13765,Central,Office Supplies,7.872
21-04-2017,DN-13690,West,Office Supplies,8.32
20-07-2017,PJ-19015,East,Technology,89.95
23-08-2017,MA-17560,Central,Office Supplies,25.2
23-08-2017,MA-17560,Central,Office Supplies,37.59
23-08-2017,MA-17560,Central,Office Supplies,14.97
23-08-2017,MA-17560,Central,Technology,1.98
14-06-2017,VM-21835,South,Office Supplies,39.936
14-06-2017,VM-21835,South,Technology,18.464
20-11-2016,MM-18055,West,Office Supplies,4.896
20-11-2016,MM-18055,West,Furniture,145.764
20-11-2016,MM-18055,West,Office Supplies,9.612
03-11-2018,CR-12580,West,Technology,199.75
03-11-2018,CR-12580,West,Furniture,1673.184
04-05-2015,BS-11365,West,Furniture,12.18
04-05-2015,BS-11365,West,Office Supplies,57.68
08-11-2016,RD-19585,Central,Technology,263.96
12-12-2016,KD-16270,West,Technology,299.94
12-12-2016,KD-16270,West,Office Supplies,25.76
01-12-2015,AA-10645,East,Technology,271.9
01-12-2015,AA-10645,East,Furniture,45.84
01-12-2015,AA-10645,East,Furniture,9.82
07-10-2017,MC-18100,West,Office Supplies,93.36
17-11-2016,AA-10645,Central,Office Supplies,541.24
17-11-2016,AA-10645,Central,Office Supplies,106.32
17-11-2016,AA-10645,Central,Furniture,1323.9
17-03-2015,QJ-19255,East,Office Supplies,126.624
20-06-2016,JM-16195,West,Technology,125.944
25-05-2018,TB-21625,East,Office Supplies,663.92
25-05-2018,TB-21625,East,Technology,120
25-05-2018,TB-21625,East,Office Supplies,3.29
25-05-2018,TB-21625,East,Furniture,18.84
09-09-2015,NF-18595,East,Furniture,60.672
09-09-2015,NF-18595,East,Office Supplies,30.816
17-10-2018,BF-11020,West,Technology,52.792
02-11-2018,NP-18670,Central,Office Supplies,83.9
02-11-2018,NP-18670,Central,Office Supplies,11.76
21-07-2015,HM-14860,Central,Office Supplies,4.992
21-07-2015,HM-14860,Central,Office Supplies,87.92
21-07-2015,HM-14860,Central,Furniture,657.93
21-07-2015,HM-14860,Central,Office Supplies,1.044
11-09-2016,DM-13525,East,Furniture,210.68
11-09-2016,DM-13525,East,Office Supplies,78.8
11-09-2016,DM-13525,East,Technology,19.99
11-09-2016,DM-13525,East,Office Supplies,772.68
21-10-2017,JF-15565,Central,Technology,106.08
07-01-2017,NM-18520,Central,Furniture,23.076
07-01-2017,NM-18520,Central,Office Supplies,25.92
25-06-2016,MV-17485,Central,Office Supplies,47.952
25-06-2016,MV-17485,Central,Office Supplies,0.984
25-06-2016,MV-17485,Central,Furniture,75.384
25-06-2016,MV-17485,Central,Office Supplies,4.608
20-09-2016,AG-10270,East,Office Supplies,37.68
10-07-2018,BF-11275,South,Office Supplies,41.91
30-06-2018,JC-15775,West,Furniture,435.999
21-08-2018,CM-11815,West,Furniture,388.704
21-08-2018,CM-11815,West,Office Supplies,572.58
21-08-2018,CM-11815,West,Technology,33.18
11-03-2018,PV-18985,East,Technology,63.88
11-03-2018,PV-18985,East,Furniture,26.72
15-09-2018,DO-13645,West,Office Supplies,295.056
20-09-2017,HA-14905,East,Office Supplies,393.25
15-12-2017,SH-20395,East,Office Supplies,2.214
03-11-2018,JM-16195,South,Office Supplies,16.272
03-07-2017,DK-13225,East,Office Supplies,706.86
26-09-2015,CM-12715,East,Office Supplies,5.97
26-09-2015,CM-12715,East,Furniture,21.184
26-09-2015,CM-12715,East,Office Supplies,41.376
14-07-2015,BF-10975,East,Office Supplies,17.94
28-09-2018,SF-20965,East,Office Supplies,2.655
28-08-2016,CB-12025,West,Office Supplies,892.35
28-08-2016,CB-12025,West,Furniture,307.666
28-08-2016,CB-12025,West,Office Supplies,728.82
28-08-2016,CB-12025,West,Office Supplies,41.36
28-08-2016,CB-12025,West,Technology,43.176
28-08-2016,CB-12025,West,Furniture,4.16
20-09-2016,TC-20980,East,Office Supplies,61.4
20-09-2016,TC-20980,East,Office Supplies,24.448
07-11-2017,LW-17215,East,Technology,263.96
07-11-2017,LW-17215,East,Technology,359.97
07-11-2017,LW-17215,East,Office Supplies,12.96
07-11-2017,LW-17215,East,Office Supplies,116.82
07-11-2017,LW-17215,East,Office Supplies,276.784
20-10-2016,NS-18640,West,Technology,239.97
20-10-2016,NS-18640,West,Furniture,16.02
01-01-2018,JM-15250,Central,Office Supplies,454.56
01-01-2018,JM-15250,Central,Furniture,141.42
01-01-2018,JM-15250,Central,Furniture,310.744
01-01-2018,JM-15250,Central,Office Supplies,12.736
01-01-2018,JM-15250,Central,Office Supplies,6.47
01-01-2018,JM-15250,Central,Office Supplies,13.748
01-01-2018,JM-15250,Central,Office Supplies,15.224
23-06-2016,RF-19345,South,Furniture,27.42
23-06-2016,RF-19345,South,Office Supplies,165.98
23-06-2016,RF-19345,South,Technology,75
22-11-2017,CA-12055,East,Office Supplies,134.272
26-10-2016,KH-16690,West,Office Supplies,146.544
26-10-2016,KH-16690,West,Office Supplies,131.904
26-10-2016,KH-16690,West,Office Supplies,203.88
26-10-2016,KH-16690,West,Office Supplies,14.301
26-10-2016,KH-16690,West,Office Supplies,718.64
20-10-2017,LC-16960,South,Furniture,61.1
28-04-2018,JL-15130,South,Office Supplies,28.08
29-09-2017,DM-12955,West,Office Supplies,10.496
10-07-2016,MV-18190,West,Office Supplies,39.92
07-08-2016,NS-18640,East,Office Supplies,77.58
07-12-2015,AS-10630,West,Office Supplies,269.36
10-12-2016,MT-17815,West,Office Supplies,5.76
08-11-2018,SR-20425,East,Office Supplies,109.9
27-07-2018,DK-13375,West,Furniture,23.88
27-07-2018,DK-13375,West,Office Supplies,26.2
27-07-2018,DK-13375,West,Office Supplies,12.96
27-07-2018,DK-13375,West,Technology,234.95
28-12-2018,SV-20935,West,Office Supplies,118.25
28-12-2018,SV-20935,West,Office Supplies,4.28
10-03-2017,RH-19510,West,Technology,26.85
10-03-2017,RH-19510,West,Technology,3357.6
22-05-2016,SB-20185,West,Office Supplies,8.26
22-05-2016,SB-20185,West,Technology,2973.32
22-05-2016,SB-20185,West,Office Supplies,104.79
22-05-2016,SB-20185,West,Technology,775.728
17-02-2018,CR-12820,Central,Furniture,89.0664
17-02-2018,CR-12820,Central,Office Supplies,175.44
17-02-2018,CR-12820,Central,Technology,438.336
08-12-2018,EG-13900,East,Furniture,215.544
18-11-2018,RD-19930,Central,Office Supplies,55.584
18-11-2018,RD-19930,Central,Furniture,127.386
01-12-2017,JM-15865,Central,Furniture,248.43
01-12-2017,JM-15865,Central,Office Supplies,11.648
01-12-2017,JM-15865,Central,Furniture,85.246
03-10-2018,LW-16825,Central,Office Supplies,20.64
29-08-2018,RW-19540,West,Furniture,148.02
24-11-2018,BG-11695,Central,Office Supplies,33.29
30-06-2018,TT-21220,West,Office Supplies,204.95
22-07-2018,EB-13930,Central,Furniture,526.344
11-11-2017,LP-17080,West,Furniture,41.96
11-11-2017,LP-17080,West,Furniture,451.152
11-11-2017,LP-17080,West,Office Supplies,31.504
09-12-2015,FP-14320,East,Office Supplies,30.672
09-12-2015,FP-14320,East,Technology,1079.976
07-09-2018,JA-15970,West,Furniture,161.568
06-02-2016,TS-21655,Central,Office Supplies,2.934
06-02-2016,TS-21655,Central,Technology,18.528
06-02-2016,TS-21655,Central,Office Supplies,670.752
26-08-2018,DP-13000,Central,Furniture,64.96
20-07-2015,JD-15895,West,Technology,41.94
20-07-2015,JD-15895,West,Office Supplies,11.96
20-07-2015,JD-15895,West,Office Supplies,13.12
20-07-2015,JD-15895,West,Office Supplies,535.41
08-10-2016,GH-14485,Central,Furniture,72.78
16-02-2016,RD-19585,West,Office Supplies,36.84
16-02-2016,RD-19585,West,Office Supplies,87.71
12-08-2017,CS-12490,South,Furniture,562.2925
09-11-2015,BF-11215,East,Furniture,56.52
18-07-2017,NK-18490,East,Office Supplies,11.264
18-07-2017,NK-18490,East,Office Supplies,284.08
18-07-2017,NK-18490,East,Office Supplies,18.496
05-02-2017,AZ-10750,West,Office Supplies,14.73
05-02-2017,AZ-10750,West,Office Supplies,186.54
05-02-2017,AZ-10750,West,Furniture,557.728
05-02-2017,AZ-10750,West,Technology,159.968
20-06-2015,Co-12640,Central,Office Supplies,471.9
20-06-2015,Co-12640,Central,Office Supplies,3.52
09-06-2018,AG-10675,South,Office Supplies,49.12
27-12-2017,EM-14140,West,Office Supplies,20.16
26-01-2015,CA-11965,Central,Office Supplies,10.68
26-01-2015,CA-11965,Central,Furniture,141.96
23-03-2018,RB-19360,West,Office Supplies,32.48
23-03-2018,RB-19360,West,Office Supplies,20.04
23-03-2018,RB-19360,West,Technology,13999.96
20-03-2018,RD-19720,East,Technology,238
20-03-2018,RD-19720,East,Office Supplies,61.96
04-10-2017,MS-17830,East,Furniture,239.372
18-11-2017,PG-18820,West,Technology,595
26-12-2018,KB-16240,Central,Office Supplies,16.032
09-03-2017,RB-19465,East,Technology,199.75
16-02-2017,JD-15790,East,Furniture,227.96
28-09-2016,JJ-15445,East,Office Supplies,293.52
28-09-2016,JJ-15445,East,Technology,307.98
02-11-2016,LT-17110,West,Furniture,96.96
02-11-2016,LT-17110,West,Office Supplies,117.488
02-11-2016,LT-17110,West,Office Supplies,11.952
02-11-2016,LT-17110,West,Furniture,512.499
31-07-2017,AH-10690,West,Furniture,863.128
06-11-2018,AB-10060,West,Furniture,2036.86
06-11-2018,AB-10060,West,Furniture,449.568
06-11-2018,AB-10060,West,Technology,108.96
14-02-2017,FM-14380,South,Office Supplies,264.18
09-07-2015,GH-14410,West,Office Supplies,2.88
09-07-2015,GH-14410,West,Office Supplies,41.904
09-07-2015,GH-14410,West,Office Supplies,23.92
30-01-2017,HE-14800,Central,Office Supplies,156.512
22-09-2017,SZ-20035,East,Office Supplies,128.34
22-12-2018,CM-12115,West,Technology,474.95
02-09-2017,TG-21310,West,Technology,999.98
02-08-2016,DK-12985,West,Furniture,277.5
21-11-2016,SS-20410,East,Furniture,1252.704
21-11-2016,SS-20410,East,Technology,110.97
18-05-2018,BM-11575,Central,Furniture,22.608
18-05-2018,BM-11575,Central,Furniture,1.892
23-07-2018,MY-17380,Central,Office Supplies,63.312
13-09-2016,AG-10900,Central,Office Supplies,7.824
13-09-2016,AG-10900,Central,Furniture,170.072
10-12-2017,BW-11110,East,Office Supplies,62.82
02-10-2016,SG-20470,East,Office Supplies,19.44
02-10-2016,SG-20470,East,Office Supplies,7.38
17-11-2018,CC-12370,East,Office Supplies,38.88
17-11-2018,CC-12370,East,Furniture,187.76
30-11-2016,LR-16915,South,Office Supplies,6.048
30-11-2016,LR-16915,South,Office Supplies,98.352
30-11-2016,LR-16915,South,Furniture,335.744
06-12-2016,DB-13120,West,Office Supplies,8.96
05-09-2018,LP-17095,South,Technology,89.568
05-09-2018,LP-17095,South,Office Supplies,71.96
05-09-2018,LP-17095,South,Office Supplies,15.552
24-04-2018,AF-10870,Central,Office Supplies,10.43
24-04-2018,AF-10870,Central,Office Supplies,72.784
08-11-2016,KD-16495,East,Office Supplies,67.15
08-11-2016,KD-16495,East,Technology,549.98
08-11-2016,KD-16495,East,Furniture,11.82
08-11-2016,KD-16495,East,Technology,4643.8
08-11-2016,KD-16495,East,Furniture,577.764
26-04-2016,SA-20830,South,Furniture,191.5155
26-04-2016,SA-20830,South,Office Supplies,2.624
20-09-2016,BG-11035,South,Office Supplies,1369.764
20-09-2016,BG-11035,South,Office Supplies,294.368
07-09-2018,DM-12955,South,Office Supplies,81.568
07-11-2017,MC-17845,Central,Furniture,44.46
07-11-2017,MC-17845,Central,Office Supplies,314.088
25-09-2016,ML-17395,South,Office Supplies,6.336
25-09-2016,ML-17395,South,Office Supplies,10.48
25-09-2016,ML-17395,South,Office Supplies,2.469
25-09-2016,ML-17395,South,Office Supplies,3.264
03-10-2015,RD-19930,Central,Office Supplies,4.344
03-10-2015,RD-19930,Central,Furniture,31.776
03-10-2015,RD-19930,Central,Office Supplies,4.928
03-10-2015,RD-19930,Central,Office Supplies,1.788
03-10-2015,RD-19930,Central,Office Supplies,15.072
18-02-2015,AB-10015,Central,Office Supplies,12.624
12-06-2017,EA-14035,West,Office Supplies,185.88
12-06-2017,EA-14035,West,Office Supplies,12.96
01-11-2018,SF-20065,East,Office Supplies,189.7
01-11-2018,SF-20065,East,Office Supplies,40.99
04-04-2017,BC-11125,East,Furniture,82.64
04-04-2017,BC-11125,East,Office Supplies,31.02
04-04-2017,BC-11125,East,Technology,89.97
30-06-2017,PF-19165,South,Office Supplies,35.97
30-06-2017,PF-19165,South,Furniture,1266.86
22-09-2015,SE-20110,West,Office Supplies,169.45
22-09-2015,SE-20110,West,Office Supplies,40.68
01-05-2018,CJ-12010,South,Office Supplies,3.328
01-05-2018,CJ-12010,South,Furniture,933.262
01-05-2018,CJ-12010,South,Furniture,2803.92
20-10-2018,PT-19090,South,Office Supplies,4.768
20-10-2018,PT-19090,South,Office Supplies,6.672
20-10-2018,PT-19090,South,Office Supplies,4.448
20-10-2018,PT-19090,South,Furniture,43.936
01-09-2015,LH-16900,East,Office Supplies,23.744
01-09-2015,LH-16900,East,Technology,357
12-08-2015,BW-11200,West,Technology,806.336
12-08-2015,BW-11200,West,Furniture,85.44
19-08-2015,BS-11365,South,Office Supplies,344.91
10-05-2016,DP-13390,Central,Office Supplies,70.97
10-05-2016,DP-13390,Central,Office Supplies,36.784
10-05-2017,CS-12400,East,Technology,743.988
05-03-2016,MS-17365,Central,Office Supplies,11.212
05-03-2016,MS-17365,Central,Furniture,4.712
05-03-2016,MS-17365,Central,Office Supplies,180.98
05-03-2016,MS-17365,Central,Office Supplies,60.416
12-08-2018,DK-12895,West,Technology,299.99
12-08-2018,DK-12895,West,Office Supplies,192.16
12-08-2018,DK-12895,West,Technology,242.624
12-08-2018,DK-12895,West,Office Supplies,46.74
12-08-2018,DK-12895,West,Technology,174.95
12-08-2018,DK-12895,West,Office Supplies,100.704
26-06-2017,SN-20560,Central,Office Supplies,368.91
26-06-2017,SN-20560,Central,Office Supplies,8.02
26-06-2017,SN-20560,Central,Office Supplies,171.04
15-12-2017,TC-21475,South,Office Supplies,19.44
13-09-2016,AM-10705,South,Office Supplies,13.092
30-12-2015,AJ-10960,East,Office Supplies,122.94
30-12-2015,AJ-10960,East,Office Supplies,35.448
29-04-2015,KH-16360,East,Technology,19.98
30-01-2018,LP-17095,Central,Furniture,69.375
30-01-2018,LP-17095,Central,Office Supplies,31.68
30-01-2018,LP-17095,Central,Technology,2003.168
30-01-2018,LP-17095,Central,Office Supplies,9.344
25-12-2017,JE-15715,East,Furniture,2563.056
20-10-2017,MY-18295,West,Furniture,387.136
13-06-2016,FC-14245,East,Office Supplies,3.424
30-06-2018,ND-18460,East,Office Supplies,1085.42
26-06-2016,DB-13360,East,Office Supplies,43.056
21-02-2017,LC-16960,South,Office Supplies,3.762
21-02-2017,LC-16960,South,Office Supplies,34.86
21-02-2017,LC-16960,South,Office Supplies,432.456
22-04-2018,BD-11725,South,Office Supplies,675.06
09-05-2018,MC-17605,South,Office Supplies,65.232
09-05-2018,MC-17605,South,Furniture,207
21-12-2016,SZ-20035,Central,Technology,600.53
21-12-2016,SZ-20035,Central,Office Supplies,59.904
21-12-2016,SZ-20035,Central,Technology,637.44
21-12-2016,SZ-20035,Central,Furniture,51.756
12-08-2015,DH-13675,South,Office Supplies,31.104
12-08-2015,DH-13675,South,Office Supplies,47.96
12-08-2015,DH-13675,South,Technology,158.928
12-08-2015,DH-13675,South,Office Supplies,211.248
12-08-2015,DH-13675,South,Office Supplies,5.552
12-08-2015,DH-13675,South,Office Supplies,2.952
11-12-2016,LC-16885,East,Office Supplies,10.332
03-11-2018,JO-15145,West,Office Supplies,18.368
13-03-2018,MT-17815,East,Technology,299.9
30-05-2017,EB-13750,South,Office Supplies,26.55
30-05-2017,EB-13750,South,Technology,111.98
05-07-2016,RS-19765,South,Furniture,4.928
05-07-2016,RS-19765,South,Office Supplies,11.784
11-03-2015,RB-19435,West,Office Supplies,7.98
20-04-2016,OT-18730,Central,Office Supplies,180.96
26-07-2018,GZ-14545,West,Technology,1649.95
26-07-2018,GZ-14545,West,Furniture,362.352
31-10-2015,NL-18310,West,Technology,73.584
03-11-2018,BG-11740,West,Furniture,486.368
11-08-2017,MT-18070,Central,Office Supplies,32.4
11-08-2017,MT-18070,Central,Office Supplies,41.86
11-08-2017,MT-18070,Central,Office Supplies,77.56
25-07-2017,BC-11125,West,Office Supplies,37.17
01-03-2015,GW-14605,Central,Office Supplies,137.352
01-03-2015,GW-14605,Central,Furniture,376.509
26-01-2018,BD-11500,South,Furniture,62.72
26-01-2018,BD-11500,South,Technology,2939.93
12-07-2015,PV-18985,Central,Furniture,512.358
12-07-2015,PV-18985,Central,Office Supplies,3.488
12-07-2015,PV-18985,Central,Office Supplies,22.288
12-07-2015,PV-18985,Central,Office Supplies,16.032
11-04-2018,HM-14980,South,Office Supplies,1.752
11-04-2018,HM-14980,South,Office Supplies,20.992
13-11-2018,EM-14065,East,Office Supplies,11.21
05-12-2016,SF-20065,Central,Office Supplies,45.04
26-09-2017,SC-20380,Central,Office Supplies,15.624
19-11-2017,ND-18370,East,Office Supplies,8.74
19-11-2017,ND-18370,East,Office Supplies,44.75
08-09-2018,FC-14245,South,Office Supplies,61.68
08-09-2018,FC-14245,South,Technology,158.376
21-07-2018,KL-16555,Central,Office Supplies,2.864
21-07-2018,KL-16555,Central,Office Supplies,94.192
06-10-2018,XP-21865,East,Office Supplies,143.7
06-10-2018,XP-21865,East,Office Supplies,6.48
07-11-2018,FP-14320,East,Technology,7.88
09-03-2017,PS-18760,East,Office Supplies,11.21
09-03-2017,PS-18760,East,Furniture,354.9
09-03-2017,PS-18760,East,Office Supplies,17.94
09-03-2017,PS-18760,East,Office Supplies,51.8
13-05-2018,CW-11905,East,Office Supplies,299.52
02-07-2017,KH-16360,South,Office Supplies,7.7
27-12-2015,TC-20980,South,Office Supplies,23.92
27-12-2015,TC-20980,South,Technology,498
13-04-2018,YS-21880,West,Furniture,436.704
14-11-2015,CC-12220,South,Office Supplies,32.4
11-06-2018,ZD-21925,West,Office Supplies,61.44
25-11-2017,JK-15370,South,Office Supplies,73.36
21-03-2015,GM-14440,South,Office Supplies,59.2
21-03-2015,GM-14440,South,Furniture,32.952
21-03-2015,GM-14440,South,Furniture,218.376
30-04-2016,JW-15220,East,Furniture,31.4
30-04-2016,JW-15220,East,Furniture,9.48
30-04-2016,JW-15220,East,Technology,209.5
30-04-2016,JW-15220,East,Furniture,24.3
30-04-2016,JW-15220,East,Office Supplies,6.48
03-05-2018,BO-11350,East,Furniture,32.448
03-05-2018,BO-11350,East,Office Supplies,26.388
03-05-2018,BO-11350,East,Furniture,373.47
03-05-2018,BO-11350,East,Office Supplies,64.2
03-05-2018,BO-11350,East,Office Supplies,8
26-08-2017,XP-21865,South,Furniture,186.54
11-04-2015,MM-18055,West,Office Supplies,87.08
11-04-2015,MM-18055,West,Technology,105.584
11-04-2015,MM-18055,West,Technology,217.44
02-01-2018,TS-21655,Central,Office Supplies,31.744
02-01-2018,TS-21655,Central,Office Supplies,5.432
02-01-2018,TS-21655,Central,Furniture,913.43
02-01-2018,TS-21655,Central,Office Supplies,372.144
28-04-2018,JL-15235,South,Technology,751.984
30-01-2018,SZ-20035,West,Technology,604.768
07-09-2015,LR-17035,West,Office Supplies,27.36
07-09-2015,LR-17035,West,Office Supplies,20.56
07-09-2015,LR-17035,West,Office Supplies,83.92
11-06-2017,SV-20365,West,Furniture,902.712
17-10-2017,MG-17890,West,Furniture,120.666
27-12-2015,NC-18415,Central,Office Supplies,4.984
24-11-2017,SC-20680,West,Furniture,82.26
10-11-2017,RO-19780,West,Office Supplies,29.74
05-01-2016,JL-15175,West,Office Supplies,87.36
05-01-2016,JL-15175,West,Office Supplies,56.16
21-03-2018,PW-19030,South,Office Supplies,64.384
12-11-2016,MF-18250,Central,Office Supplies,64.784
12-11-2016,MF-18250,Central,Office Supplies,15.552
12-11-2016,MF-18250,Central,Office Supplies,223.888
09-09-2015,CC-12220,Central,Office Supplies,10.896
17-03-2017,AC-10660,West,Technology,84.784
08-02-2017,MH-17440,Central,Furniture,241.5
26-11-2017,CD-12790,East,Technology,59.97
26-11-2017,CD-12790,East,Office Supplies,13.36
04-09-2018,CV-12805,West,Office Supplies,11.808
28-05-2016,TB-21625,East,Office Supplies,16.24
28-05-2016,TB-21625,East,Office Supplies,77.55
01-11-2015,DG-13300,East,Office Supplies,76.12
27-12-2017,RD-19810,East,Office Supplies,17.184
04-12-2018,CS-12250,West,Office Supplies,11.76
23-12-2018,JB-16045,East,Furniture,27.46
01-12-2017,EJ-14155,East,Technology,137.94
01-12-2017,EJ-14155,East,Furniture,111.15
01-12-2017,EJ-14155,East,Office Supplies,901.95
01-12-2017,EJ-14155,East,Furniture,366.009
30-06-2015,BD-11620,South,Office Supplies,310.688
03-09-2015,MR-17545,Central,Office Supplies,7.68
02-11-2018,SR-20425,East,Furniture,155.372
13-04-2016,TH-21100,West,Office Supplies,10.744
05-12-2016,BD-11635,East,Office Supplies,232.4
05-12-2016,BD-11635,East,Furniture,164.646
05-12-2016,BD-11635,East,Office Supplies,22.68
01-02-2017,SM-20950,West,Office Supplies,105.52
08-07-2018,HE-14800,East,Furniture,83.92
08-07-2018,HE-14800,East,Technology,141.9
08-07-2018,HE-14800,East,Furniture,39.98
08-07-2018,HE-14800,East,Office Supplies,28.91
08-07-2018,HE-14800,East,Office Supplies,174.95
11-12-2016,JK-15640,West,Office Supplies,110.528
15-11-2017,ON-18715,South,Furniture,630.024
09-05-2017,TH-21100,South,Office Supplies,27.86
10-03-2018,MD-17350,Central,Furniture,933.408
17-12-2017,AH-10075,Central,Office Supplies,51.84
17-12-2017,AH-10075,Central,Technology,165.6
06-04-2018,ML-17755,Central,Office Supplies,106.32
09-05-2018,LB-16795,West,Office Supplies,147.92
09-05-2018,LB-16795,West,Office Supplies,104.28
09-05-2018,LB-16795,West,Furniture,286.85
09-05-2018,LB-16795,West,Office Supplies,66.96
09-05-2018,LB-16795,West,Technology,199.98
12-10-2018,NP-18670,East,Technology,45
12-10-2018,NP-18670,East,Office Supplies,17.9
12-10-2018,NP-18670,East,Furniture,40.48
12-10-2018,NP-18670,East,Furniture,2154.9
28-08-2017,EB-13750,East,Office Supplies,18.432
02-10-2016,RP-19390,West,Office Supplies,10.944
23-11-2018,DC-12850,Central,Office Supplies,4.36
12-11-2018,DJ-13510,West,Technology,62.352
19-12-2017,CL-12565,East,Furniture,303.92
30-03-2015,NC-18340,Central,Office Supplies,129.3
08-11-2018,KN-16450,East,Furniture,274.2
14-09-2015,SC-20260,Central,Office Supplies,6.048
14-09-2015,SC-20260,Central,Office Supplies,6.848
14-09-2015,SC-20260,Central,Furniture,9.96
14-09-2015,SC-20260,Central,Office Supplies,8.552
20-09-2016,AM-10705,West,Office Supplies,45.584
10-12-2016,RA-19945,East,Technology,25.488
28-05-2015,MM-17260,West,Office Supplies,136.96
14-03-2018,BN-11470,Central,Technology,49.616
08-12-2017,JB-16045,East,Office Supplies,10.584
06-05-2018,DB-13615,West,Office Supplies,84.416
06-03-2017,JB-16045,East,Technology,431.94
06-03-2017,JB-16045,East,Office Supplies,2.043
06-03-2017,JB-16045,East,Technology,68.238
23-10-2018,AH-10075,East,Furniture,240.744
23-10-2018,AH-10075,East,Furniture,35
23-10-2018,AH-10075,East,Furniture,210.68
23-10-2018,AH-10075,East,Furniture,637.896
23-10-2018,AH-10075,East,Office Supplies,43.44
23-10-2018,AH-10075,East,Office Supplies,2.22
28-04-2015,AI-10855,West,Technology,1679.96
18-04-2017,TH-21115,Central,Furniture,344.372
18-04-2017,TH-21115,Central,Office Supplies,1554.936
18-04-2017,TH-21115,Central,Furniture,127.88
22-05-2017,JE-15610,West,Technology,222.384
28-05-2018,TH-21235,Central,Furniture,106.869
